product_id,original_title,cleaned_title,keyword,search_volume,competition,competition_index,similarity_score,overlap_ratio
53659,Nike Air Max Scorpion FK,Nike Air Max Scorpion FK,nike air max scorpion fk w,10,UNKNOWN,0.0,10.0,1.0
53659,Nike Air Max Scorpion FK,Nike Air Max Scorpion FK,nike air max scorpion fk nn,10,MEDIUM,60.0,10.0,1.0
53659,Nike Air Max Scorpion FK,Nike Air Max Scorpion FK,black air max scorpion,10,HIGH,100.0,6.0,0.6
53659,Nike Air Max Scorpion FK,Nike Air Max Scorpion FK,airmax scorpion sesame,0,UNKNOWN,0.0,0.0,0
51412,Air Max Scorpion Fk Se,Air Max Scorpion Fk Se,air max scorpion fk se,50,HIGH,100.0,50.0,1.0
52210,Jordan 3 Craft 'Ivory' Replica,Jordan 3 Craft 'Ivory',jordan 3 craft ivory,8100,HIGH,100.0,8100.0,1.0
62735,Flocking printed crew neck pullover sweater,Flocking printed crew neck pullover sweater,flocking printed crew neck pullover sweater,0,UNKNOWN,0.0,0.0,0
58548,Eric Koston x Air Jordan Reps 1 Low SB 'Midnight Navy',Eric Koston x Air Jordan 1 Low SB 'Midnight Navy',eric koston nike sb air jordan 1 low,70,LOW,21.0,52.5,0.75
58548,Eric Koston x Air Jordan Reps 1 Low SB 'Midnight Navy',Eric Koston x Air Jordan 1 Low SB 'Midnight Navy',eric koston x air jordan 1 low sb midnight navy,50,HIGH,100.0,50.0,1.0
58548,Eric Koston x Air Jordan Reps 1 Low SB 'Midnight Navy',Eric Koston x Air Jordan 1 Low SB 'Midnight Navy',eric koston midnight navy,20,HIGH,100.0,10.0,0.5
58548,Eric Koston x Air Jordan Reps 1 Low SB 'Midnight Navy',Eric Koston x Air Jordan 1 Low SB 'Midnight Navy',sb air jordan 1 low eric koston midnight navy,10,UNKNOWN,0.0,10.0,1.0
58548,Eric Koston x Air Jordan Reps 1 Low SB 'Midnight Navy',Eric Koston x Air Jordan 1 Low SB 'Midnight Navy',eric koston jordan 1 navy,10,HIGH,100.0,5.0,0.5
58548,Eric Koston x Air Jordan Reps 1 Low SB 'Midnight Navy',Eric Koston x Air Jordan 1 Low SB 'Midnight Navy',jordan 1 low sb navy,10,HIGH,100.0,5.0,0.5
58548,Eric Koston x Air Jordan Reps 1 Low SB 'Midnight Navy',Eric Koston x Air Jordan 1 Low SB 'Midnight Navy',nike cj7891 400,20,HIGH,88.0,0.0,0.0
50847,Lanvin Curb Sneaker 'Light Blue' Reps,Lanvin Curb Sneaker 'Light Blue',lanvin curb sneaker light blue,0,UNKNOWN,0.0,0.0,0
56540,BALENCIAGA TRACK SNEAKER 'White' LED,BALENCIAGA TRACK SNEAKER 'White' LED,balenciaga track sneaker white led,0,UNKNOWN,0.0,0.0,0
62427,"Man Balenciaga Track Led Trainers Replica ""Black""","Man Balenciaga Track Led Trainers ""Black""",man balenciaga track led trainers black,0,UNKNOWN,0.0,0.0,0
51102,Fear of God Season 6 Suede Cotton Coat Reps,Fear of God Season 6 Suede Cotton Coat,fear of god season 6 suede cotton coat,0,UNKNOWN,0.0,0.0,0
58277,"Jordan 4 ""Blue Thunder"" Replica (Normal Version)","Jordan 4 ""Blue Thunder"" (Normal Version)",jordan 4 blue thunder normal version,0,UNKNOWN,0.0,0.0,0
51510,Yeezy 500 'Enflame' High Quality Reps,Yeezy 500 'Enflame' High Quality,yeezy 500 enflame high quality,0,UNKNOWN,0.0,0.0,0
64256,New Balance 2002R 'Atlas Lemon Haze' Reps,New Balance 2002R 'Atlas Lemon Haze',new balance 2002r atlas lemon haze,210,HIGH,79.0,210.0,1.0
64256,New Balance 2002R 'Atlas Lemon Haze' Reps,New Balance 2002R 'Atlas Lemon Haze',new balance 2002r lemon haze,90,MEDIUM,66.0,72.0,0.8
64256,New Balance 2002R 'Atlas Lemon Haze' Reps,New Balance 2002R 'Atlas Lemon Haze',new balance 2002r atlas grey lemon haze,50,MEDIUM,58.0,50.0,1.0
64256,New Balance 2002R 'Atlas Lemon Haze' Reps,New Balance 2002R 'Atlas Lemon Haze',2002r atlas lemon haze,30,LOW,7.0,24.0,0.8
64256,New Balance 2002R 'Atlas Lemon Haze' Reps,New Balance 2002R 'Atlas Lemon Haze',new balance 2002r atlas lemon haze ml2002rq,20,MEDIUM,63.0,20.0,1.0
64256,New Balance 2002R 'Atlas Lemon Haze' Reps,New Balance 2002R 'Atlas Lemon Haze',new balance 2002r atlas grey,30,HIGH,94.0,18.0,0.6
64256,New Balance 2002R 'Atlas Lemon Haze' Reps,New Balance 2002R 'Atlas Lemon Haze',new balance lemon haze,30,HIGH,77.0,18.0,0.6
64256,New Balance 2002R 'Atlas Lemon Haze' Reps,New Balance 2002R 'Atlas Lemon Haze',new balance 2002r atlas,30,MEDIUM,45.0,18.0,0.6
64256,New Balance 2002R 'Atlas Lemon Haze' Reps,New Balance 2002R 'Atlas Lemon Haze',new balance atlas lemon haze,20,MEDIUM,49.0,16.0,0.8
64256,New Balance 2002R 'Atlas Lemon Haze' Reps,New Balance 2002R 'Atlas Lemon Haze',2002r lemon haze,20,LOW,14.0,12.0,0.6
64256,New Balance 2002R 'Atlas Lemon Haze' Reps,New Balance 2002R 'Atlas Lemon Haze',new balance 2002r atlas lemon haze on feet,10,UNKNOWN,0.0,10.0,1.0
64256,New Balance 2002R 'Atlas Lemon Haze' Reps,New Balance 2002R 'Atlas Lemon Haze',new balance ml2002rq atlas lemon haze,10,UNKNOWN,0.0,8.0,0.8
64256,New Balance 2002R 'Atlas Lemon Haze' Reps,New Balance 2002R 'Atlas Lemon Haze',new balance 2002r atlas lemon,10,HIGH,83.0,8.0,0.8
64256,New Balance 2002R 'Atlas Lemon Haze' Reps,New Balance 2002R 'Atlas Lemon Haze',2002r atlas grey lemon haze,10,LOW,0.0,8.0,0.8
64256,New Balance 2002R 'Atlas Lemon Haze' Reps,New Balance 2002R 'Atlas Lemon Haze',2002r lemon haze new balance,10,UNKNOWN,0.0,8.0,0.8
64256,New Balance 2002R 'Atlas Lemon Haze' Reps,New Balance 2002R 'Atlas Lemon Haze',2002r new balance lemon haze,10,UNKNOWN,0.0,8.0,0.8
64256,New Balance 2002R 'Atlas Lemon Haze' Reps,New Balance 2002R 'Atlas Lemon Haze',new balance 2002r lemon haze on feet,10,UNKNOWN,0.0,8.0,0.8
64256,New Balance 2002R 'Atlas Lemon Haze' Reps,New Balance 2002R 'Atlas Lemon Haze',new balance ml2002rq atlas grey lemon haze,10,HIGH,100.0,8.0,0.8
64256,New Balance 2002R 'Atlas Lemon Haze' Reps,New Balance 2002R 'Atlas Lemon Haze',new balance 2002r lemon,10,HIGH,90.0,6.0,0.6
64256,New Balance 2002R 'Atlas Lemon Haze' Reps,New Balance 2002R 'Atlas Lemon Haze',atlas lemon haze,10,LOW,0.0,6.0,0.6
66434,FBI cracked sweater,FBI cracked sweater,fbi cracked sweater,0,UNKNOWN,0.0,0.0,0
53830,YEEZY FOAM RUNNER 'SULFUR' REPS,YEEZY FOAM RUNNER 'SULFUR',yeezy foam runner sulfur,390,HIGH,86.0,390.0,1.0
53830,YEEZY FOAM RUNNER 'SULFUR' REPS,YEEZY FOAM RUNNER 'SULFUR',yeezy foam rnnr sulfur,390,HIGH,86.0,292.5,0.75
53830,YEEZY FOAM RUNNER 'SULFUR' REPS,YEEZY FOAM RUNNER 'SULFUR',yeezy foam runners sulfur,390,HIGH,86.0,292.5,0.75
53830,YEEZY FOAM RUNNER 'SULFUR' REPS,YEEZY FOAM RUNNER 'SULFUR',sulfur foam,390,HIGH,92.0,195.0,0.5
53830,YEEZY FOAM RUNNER 'SULFUR' REPS,YEEZY FOAM RUNNER 'SULFUR',yeezy foamrunner sulfur,390,HIGH,86.0,195.0,0.5
53830,YEEZY FOAM RUNNER 'SULFUR' REPS,YEEZY FOAM RUNNER 'SULFUR',adidas yeezy foam runner sulfur,170,HIGH,84.0,170.0,1.0
53830,YEEZY FOAM RUNNER 'SULFUR' REPS,YEEZY FOAM RUNNER 'SULFUR',foam runner sulfur,210,HIGH,72.0,157.5,0.75
53830,YEEZY FOAM RUNNER 'SULFUR' REPS,YEEZY FOAM RUNNER 'SULFUR',adidas yeezy foam rnnr sulfur,170,HIGH,84.0,127.5,0.75
53830,YEEZY FOAM RUNNER 'SULFUR' REPS,YEEZY FOAM RUNNER 'SULFUR',foam runners sulfur,210,HIGH,72.0,105.0,0.5
53830,YEEZY FOAM RUNNER 'SULFUR' REPS,YEEZY FOAM RUNNER 'SULFUR',foam rnnr sulfur,210,HIGH,72.0,105.0,0.5
53830,YEEZY FOAM RUNNER 'SULFUR' REPS,YEEZY FOAM RUNNER 'SULFUR',sulfur foams,390,HIGH,92.0,97.5,0.25
53830,YEEZY FOAM RUNNER 'SULFUR' REPS,YEEZY FOAM RUNNER 'SULFUR',sulfur foam runner,110,HIGH,79.0,82.5,0.75
53830,YEEZY FOAM RUNNER 'SULFUR' REPS,YEEZY FOAM RUNNER 'SULFUR',sulfur foam rnnr,110,HIGH,79.0,55.0,0.5
53830,YEEZY FOAM RUNNER 'SULFUR' REPS,YEEZY FOAM RUNNER 'SULFUR',sulfur foam runners,110,HIGH,79.0,55.0,0.5
53830,YEEZY FOAM RUNNER 'SULFUR' REPS,YEEZY FOAM RUNNER 'SULFUR',foamrunner sulfur,210,HIGH,72.0,52.5,0.25
53830,YEEZY FOAM RUNNER 'SULFUR' REPS,YEEZY FOAM RUNNER 'SULFUR',sulfur yeezy foam runner,50,HIGH,77.0,50.0,1.0
53830,YEEZY FOAM RUNNER 'SULFUR' REPS,YEEZY FOAM RUNNER 'SULFUR',yeezy foam sulfur,50,HIGH,100.0,37.5,0.75
53830,YEEZY FOAM RUNNER 'SULFUR' REPS,YEEZY FOAM RUNNER 'SULFUR',sulfur yeezy foam runners,50,HIGH,77.0,37.5,0.75
53830,YEEZY FOAM RUNNER 'SULFUR' REPS,YEEZY FOAM RUNNER 'SULFUR',sulfur foamrunner,110,HIGH,79.0,27.5,0.25
53830,YEEZY FOAM RUNNER 'SULFUR' REPS,YEEZY FOAM RUNNER 'SULFUR',yeezy sulfur foam runner,20,HIGH,71.0,20.0,1.0
59857,Air Jordan 4 PRM 'Pinnacle' Reps,Air Jordan 4 PRM 'Pinnacle',air jordan 4 prm pinnacle,0,UNKNOWN,0.0,0.0,0
50073,Denim Tears Cotton Logo Pants Reps,Denim Tears Cotton Logo Pants,denim tears cotton logo pants,0,UNKNOWN,0.0,0.0,0
66051,Joint hot diamond T-shirt,Joint hot diamond T-shirt,joint hot diamond t shirt,0,UNKNOWN,0.0,0.0,0
82609,Nike SB Dunk Low Arts-Rec San Diego Zoo Sneakers,Nike SB Dunk Low Arts-Rec San Diego Zoo Sneakers,nike sb dunk low arts rec san diego zoo sneakers,0,UNKNOWN,0.0,0.0,0
65346,Off-White x Dunk Low 'Lot 22 of 50' Reps,Off-White x Dunk Low 'Lot 22 of 50',off white x dunk low lot 22 of 50,10,HIGH,95.0,10.0,1.0
65346,Off-White x Dunk Low 'Lot 22 of 50' Reps,Off-White x Dunk Low 'Lot 22 of 50',off white x nike dunk low lot 22 of 50,10,MEDIUM,36.0,10.0,1.0
65346,Off-White x Dunk Low 'Lot 22 of 50' Reps,Off-White x Dunk Low 'Lot 22 of 50',dunk off white 22 50,10,LOW,29.0,7.142857142857143,0.7142857142857143
65346,Off-White x Dunk Low 'Lot 22 of 50' Reps,Off-White x Dunk Low 'Lot 22 of 50',dm1602 124,20,MEDIUM,62.0,0.0,0.0
65346,Off-White x Dunk Low 'Lot 22 of 50' Reps,Off-White x Dunk Low 'Lot 22 of 50',dunk lot of white 22 50,0,UNKNOWN,0.0,0.0,0
51763,Zoom Kobe 6 'Black Del Sol' Reps,Zoom Kobe 6 'Black Del Sol',kobe 6 black del sol,880,HIGH,69.0,704.0,0.8
51763,Zoom Kobe 6 'Black Del Sol' Reps,Zoom Kobe 6 'Black Del Sol',nike kobe 6 black del sol,320,HIGH,92.0,256.0,0.8
51763,Zoom Kobe 6 'Black Del Sol' Reps,Zoom Kobe 6 'Black Del Sol',kobe black del sol,70,HIGH,80.0,56.0,0.8
51763,Zoom Kobe 6 'Black Del Sol' Reps,Zoom Kobe 6 'Black Del Sol',nike zoom kobe 6 black del sol,50,MEDIUM,54.0,50.0,1.0
51763,Zoom Kobe 6 'Black Del Sol' Reps,Zoom Kobe 6 'Black Del Sol',black del sol kobe,10,LOW,25.0,8.0,0.8
51763,Zoom Kobe 6 'Black Del Sol' Reps,Zoom Kobe 6 'Black Del Sol',429659 002,20,LOW,27.0,0.0,0.0
51763,Zoom Kobe 6 'Black Del Sol' Reps,Zoom Kobe 6 'Black Del Sol',zoom kobe 6 black del sol,0,UNKNOWN,0.0,0.0,0
55483,adidas Samba Vegan White Gum Reps,adidas Samba Vegan White Gum,adidas sambas vegan white,720,HIGH,100.0,432.0,0.6
55483,adidas Samba Vegan White Gum Reps,adidas Samba Vegan White Gum,adidas samba vegan white gum,390,HIGH,85.0,390.0,1.0
55483,adidas Samba Vegan White Gum Reps,adidas Samba Vegan White Gum,samba vegan white,320,HIGH,97.0,192.0,0.6
55483,adidas Samba Vegan White Gum Reps,adidas Samba Vegan White Gum,samba vegan white gum,90,HIGH,85.0,72.0,0.8
55483,adidas Samba Vegan White Gum Reps,adidas Samba Vegan White Gum,adidas samba vegan gum,90,HIGH,88.0,72.0,0.8
55483,adidas Samba Vegan White Gum Reps,adidas Samba Vegan White Gum,adidas samba vegan black white gum,50,HIGH,93.0,50.0,1.0
55483,adidas Samba Vegan White Gum Reps,adidas Samba Vegan White Gum,vegan white sambas,40,HIGH,93.0,16.0,0.4
55483,adidas Samba Vegan White Gum Reps,adidas Samba Vegan White Gum,adidas samba vegan cloud white,20,HIGH,71.0,16.0,0.8
55483,adidas Samba Vegan White Gum Reps,adidas Samba Vegan White Gum,vegan sambas white,40,HIGH,83.0,16.0,0.4
55483,adidas Samba Vegan White Gum Reps,adidas Samba Vegan White Gum,white vegan sambas,30,HIGH,84.0,12.0,0.4
55483,adidas Samba Vegan White Gum Reps,adidas Samba Vegan White Gum,samba vegan cloud white,20,HIGH,100.0,12.0,0.6
55483,adidas Samba Vegan White Gum Reps,adidas Samba Vegan White Gum,samba vegan shoes cloud white core black gum,10,UNKNOWN,0.0,8.0,0.8
55483,adidas Samba Vegan White Gum Reps,adidas Samba Vegan White Gum,adidas white vegan samba,10,HIGH,100.0,8.0,0.8
55483,adidas Samba Vegan White Gum Reps,adidas Samba Vegan White Gum,white adidas samba vegan,10,LOW,11.0,8.0,0.8
59581,Exclusive logo print T-shirt,Exclusive logo print T-shirt,exclusive logo print t shirt,0,UNKNOWN,0.0,0.0,0
64043,Off-White x Dunk Low 'Lot 42 of 50' Reps,Off-White x Dunk Low 'Lot 42 of 50',off white dunk lot 42,110,HIGH,85.0,78.57142857142857,0.7142857142857143
64043,Off-White x Dunk Low 'Lot 42 of 50' Reps,Off-White x Dunk Low 'Lot 42 of 50',lot 42 off white dunk,50,HIGH,69.0,35.714285714285715,0.7142857142857143
64043,Off-White x Dunk Low 'Lot 42 of 50' Reps,Off-White x Dunk Low 'Lot 42 of 50',nike dunk off white lot 42,30,MEDIUM,60.0,21.42857142857143,0.7142857142857143
64043,Off-White x Dunk Low 'Lot 42 of 50' Reps,Off-White x Dunk Low 'Lot 42 of 50',off white x dunk low lot 42 of 50,10,HIGH,100.0,10.0,1.0
64043,Off-White x Dunk Low 'Lot 42 of 50' Reps,Off-White x Dunk Low 'Lot 42 of 50',off white dunk low lot 42,10,HIGH,89.0,8.571428571428571,0.8571428571428571
64043,Off-White x Dunk Low 'Lot 42 of 50' Reps,Off-White x Dunk Low 'Lot 42 of 50',nike off white dunk lot 42,10,MEDIUM,46.0,7.142857142857143,0.7142857142857143
64043,Off-White x Dunk Low 'Lot 42 of 50' Reps,Off-White x Dunk Low 'Lot 42 of 50',dunk low lot 42,10,MEDIUM,40.0,5.7142857142857135,0.5714285714285714
64043,Off-White x Dunk Low 'Lot 42 of 50' Reps,Off-White x Dunk Low 'Lot 42 of 50',nike x off white lot 42,10,LOW,0.0,5.7142857142857135,0.5714285714285714
52174,Denim Tears ADG Sweatpants Washed 4 Colors,Denim Tears ADG Sweatpants Washed 4 Colors,denim tears adg sweatpants washed 4 colors,0,UNKNOWN,0.0,0.0,0
66533,Multilingual Hoodie,Multilingual Hoodie,multilingual hoodie,0,UNKNOWN,0.0,0.0,0
51617,Air Jordan 3 Retro 'Palomino',Air Jordan 3 Retro 'Palomino',air jordan 3 retro palomino,1900,HIGH,100.0,1900.0,1.0
63870,Balenciaga Tape Washed Distressed Denim Jacket Reps,Balenciaga Tape Washed Distressed Denim Jacket,balenciaga tape washed distressed denim jacket,0,UNKNOWN,0.0,0.0,0
61037,BALENCIAGA TRIPLE-S BLUE WHITE,BALENCIAGA TRIPLE-S BLUE WHITE,balenciaga triple s white blue,110,HIGH,74.0,110.0,1.0
61037,BALENCIAGA TRIPLE-S BLUE WHITE,BALENCIAGA TRIPLE-S BLUE WHITE,balenciaga triple s blue and white,90,HIGH,77.0,90.0,1.0
61037,BALENCIAGA TRIPLE-S BLUE WHITE,BALENCIAGA TRIPLE-S BLUE WHITE,balenciaga triple s white and blue,90,HIGH,86.0,90.0,1.0
61037,BALENCIAGA TRIPLE-S BLUE WHITE,BALENCIAGA TRIPLE-S BLUE WHITE,balenciaga triple s blue white,50,HIGH,77.0,50.0,1.0
61037,BALENCIAGA TRIPLE-S BLUE WHITE,BALENCIAGA TRIPLE-S BLUE WHITE,blue and white balenciaga triple s,40,HIGH,77.0,40.0,1.0
61037,BALENCIAGA TRIPLE-S BLUE WHITE,BALENCIAGA TRIPLE-S BLUE WHITE,white and blue balenciaga triple s,40,MEDIUM,53.0,40.0,1.0
61037,BALENCIAGA TRIPLE-S BLUE WHITE,BALENCIAGA TRIPLE-S BLUE WHITE,balenciaga blue and white triple s,10,MEDIUM,57.0,10.0,1.0
61037,BALENCIAGA TRIPLE-S BLUE WHITE,BALENCIAGA TRIPLE-S BLUE WHITE,balenciaga triple s blue black white,10,HIGH,100.0,10.0,1.0
61037,BALENCIAGA TRIPLE-S BLUE WHITE,BALENCIAGA TRIPLE-S BLUE WHITE,balenciaga triple s blue red white,10,MEDIUM,50.0,10.0,1.0
61037,BALENCIAGA TRIPLE-S BLUE WHITE,BALENCIAGA TRIPLE-S BLUE WHITE,balenciaga triple s blue white grey black,10,HIGH,75.0,10.0,1.0
61037,BALENCIAGA TRIPLE-S BLUE WHITE,BALENCIAGA TRIPLE-S BLUE WHITE,balenciaga white and blue triple s,10,HIGH,96.0,10.0,1.0
61037,BALENCIAGA TRIPLE-S BLUE WHITE,BALENCIAGA TRIPLE-S BLUE WHITE,blue and white triple s balenciaga,10,HIGH,100.0,10.0,1.0
61037,BALENCIAGA TRIPLE-S BLUE WHITE,BALENCIAGA TRIPLE-S BLUE WHITE,triple s balenciaga blue and white,10,HIGH,86.0,10.0,1.0
61037,BALENCIAGA TRIPLE-S BLUE WHITE,BALENCIAGA TRIPLE-S BLUE WHITE,blue and white triple s,10,HIGH,100.0,7.5,0.75
61037,BALENCIAGA TRIPLE-S BLUE WHITE,BALENCIAGA TRIPLE-S BLUE WHITE,triple s blue and white,10,HIGH,100.0,7.5,0.75
61037,BALENCIAGA TRIPLE-S BLUE WHITE,BALENCIAGA TRIPLE-S BLUE WHITE,triple s white and blue,10,HIGH,100.0,7.5,0.75
61037,BALENCIAGA TRIPLE-S BLUE WHITE,BALENCIAGA TRIPLE-S BLUE WHITE,triple s white blue,10,HIGH,89.0,7.5,0.75
61037,BALENCIAGA TRIPLE-S BLUE WHITE,BALENCIAGA TRIPLE-S BLUE WHITE,white and blue triple s,10,MEDIUM,33.0,7.5,0.75
61037,BALENCIAGA TRIPLE-S BLUE WHITE,BALENCIAGA TRIPLE-S BLUE WHITE,white blue triple s,10,HIGH,100.0,7.5,0.75
61037,BALENCIAGA TRIPLE-S BLUE WHITE,BALENCIAGA TRIPLE-S BLUE WHITE,women's triple s sneaker in white blue,0,UNKNOWN,0.0,0.0,0
82639,ASICS Gel-1130 Black Pure Silver,ASICS Gel-1130 Black Pure Silver,asics gel 1130 black pure silver,14800,HIGH,100.0,14800.0,1.0
50495,Jordan 11 'Space Jam' Reps,Jordan 11 'Space Jam',jordan 11 space jam,49500,HIGH,92.0,49500.0,1.0
50495,Jordan 11 'Space Jam' Reps,Jordan 11 'Space Jam',air jordan 11 space jam,49500,HIGH,92.0,49500.0,1.0
50495,Jordan 11 'Space Jam' Reps,Jordan 11 'Space Jam',air jordan 11 space jam shoes,49500,HIGH,92.0,49500.0,1.0
50495,Jordan 11 'Space Jam' Reps,Jordan 11 'Space Jam',jordan 11 space jam 11,49500,HIGH,92.0,49500.0,1.0
50495,Jordan 11 'Space Jam' Reps,Jordan 11 'Space Jam',jordan 11 space jam shoes,49500,HIGH,92.0,49500.0,1.0
50495,Jordan 11 'Space Jam' Reps,Jordan 11 'Space Jam',space jam jordan 11 shoes,49500,HIGH,92.0,49500.0,1.0
50495,Jordan 11 'Space Jam' Reps,Jordan 11 'Space Jam',jordan 11s space jam,49500,HIGH,92.0,37125.0,0.75
50495,Jordan 11 'Space Jam' Reps,Jordan 11 'Space Jam',jordan eleven space jam,49500,HIGH,92.0,37125.0,0.75
50495,Jordan 11 'Space Jam' Reps,Jordan 11 'Space Jam',jordan space jam xi,49500,HIGH,92.0,37125.0,0.75
50495,Jordan 11 'Space Jam' Reps,Jordan 11 'Space Jam',jordan 11 space jam low,27100,HIGH,98.0,27100.0,1.0
50495,Jordan 11 'Space Jam' Reps,Jordan 11 'Space Jam',aj 11 space jams,49500,HIGH,92.0,24750.0,0.5
50495,Jordan 11 'Space Jam' Reps,Jordan 11 'Space Jam',air jordan space jam,27100,HIGH,93.0,20325.0,0.75
50495,Jordan 11 'Space Jam' Reps,Jordan 11 'Space Jam',space jam 11,22200,HIGH,93.0,16650.0,0.75
50495,Jordan 11 'Space Jam' Reps,Jordan 11 'Space Jam',air jordans from space jam,27100,HIGH,93.0,13550.0,0.5
50495,Jordan 11 'Space Jam' Reps,Jordan 11 'Space Jam',space jam 11s,22200,HIGH,93.0,11100.0,0.5
50495,Jordan 11 'Space Jam' Reps,Jordan 11 'Space Jam',space jam 11 low,12100,HIGH,97.0,9075.0,0.75
50495,Jordan 11 'Space Jam' Reps,Jordan 11 'Space Jam',space jam 11s low,12100,HIGH,97.0,6050.0,0.5
50495,Jordan 11 'Space Jam' Reps,Jordan 11 'Space Jam',space jam low 11s,12100,HIGH,97.0,6050.0,0.5
50495,Jordan 11 'Space Jam' Reps,Jordan 11 'Space Jam',space jam11s,22200,HIGH,93.0,5550.0,0.25
50495,Jordan 11 'Space Jam' Reps,Jordan 11 'Space Jam',retro 11 space jam,3600,HIGH,71.0,2700.0,0.75
62952,Low Chlorophyll Rep Sneakers,Low Chlorophyll Sneakers,nike sb dunk low chlorophyll,480,HIGH,97.0,320.0,0.6666666666666666
62952,Low Chlorophyll Rep Sneakers,Low Chlorophyll Sneakers,nike air max 1 patta chlorophyll,880,HIGH,100.0,293.3333333333333,0.3333333333333333
62952,Low Chlorophyll Rep Sneakers,Low Chlorophyll Sneakers,sb dunk low chlorophyll,90,HIGH,94.0,60.0,0.6666666666666666
62952,Low Chlorophyll Rep Sneakers,Low Chlorophyll Sneakers,nike sb dunk chlorophyll,170,HIGH,88.0,56.666666666666664,0.3333333333333333
62952,Low Chlorophyll Rep Sneakers,Low Chlorophyll Sneakers,nike sb dunks chlorophyll,170,HIGH,88.0,56.666666666666664,0.3333333333333333
62952,Low Chlorophyll Rep Sneakers,Low Chlorophyll Sneakers,air force 1 07 chlorophyll,110,MEDIUM,51.0,36.666666666666664,0.3333333333333333
62952,Low Chlorophyll Rep Sneakers,Low Chlorophyll Sneakers,sb dunk chlorophyll,110,HIGH,88.0,36.666666666666664,0.3333333333333333
62952,Low Chlorophyll Rep Sneakers,Low Chlorophyll Sneakers,sb dunks chlorophyll,110,HIGH,88.0,36.666666666666664,0.3333333333333333
62952,Low Chlorophyll Rep Sneakers,Low Chlorophyll Sneakers,nike sb dunk low pro chlorophyll,50,HIGH,85.0,33.33333333333333,0.6666666666666665
62952,Low Chlorophyll Rep Sneakers,Low Chlorophyll Sneakers,nike dunk sb chlorophyll,70,HIGH,100.0,23.333333333333332,0.3333333333333333
62952,Low Chlorophyll Rep Sneakers,Low Chlorophyll Sneakers,dunk sb chlorophyll,70,HIGH,90.0,23.333333333333332,0.3333333333333333
62952,Low Chlorophyll Rep Sneakers,Low Chlorophyll Sneakers,nike air force 1 low 07 white chlorophyll,30,LOW,16.0,20.0,0.6666666666666666
62952,Low Chlorophyll Rep Sneakers,Low Chlorophyll Sneakers,chlorophyll sb dunk,40,HIGH,100.0,13.333333333333332,0.3333333333333333
62952,Low Chlorophyll Rep Sneakers,Low Chlorophyll Sneakers,chlorophyll sb dunks,40,HIGH,100.0,13.333333333333332,0.3333333333333333
62952,Low Chlorophyll Rep Sneakers,Low Chlorophyll Sneakers,dunks chlorophyll green,40,HIGH,100.0,13.333333333333332,0.3333333333333333
62952,Low Chlorophyll Rep Sneakers,Low Chlorophyll Sneakers,nike dunk low kermit chlorophyll,20,MEDIUM,40.0,13.333333333333332,0.6666666666666666
62952,Low Chlorophyll Rep Sneakers,Low Chlorophyll Sneakers,nike dunk sb low chlorophyll,20,HIGH,100.0,13.333333333333332,0.6666666666666666
